date,open,high,low,close,adj close,volume,rsv_5,kdjk_5,kdjd_5,Stocastic_kdjd_5,rsv_3,kdjk_3,Stocastic_kdjk_3,close_-1_s,close_-1_d,rs_14,rsi_14,RSI_rsi_14,high_delta,um,low_delta,dm,pdm,pdm_14_ema,pdm_14,tr,atr_14,pdi_14,pdi,mdm,mdm_14_ema,mdm_14,mdi_14,mdi,dx_14,dx,dx_6_ema,adx,adx_6_ema,adxr,adx_15_ema,ADX_adx_15_ema,close_12_ema,close_26_ema,macd,macds,macdh,MACD_macd,MACD_macds,MACD_macdh,close_20_sma,close_20_mstd,boll,boll_ub,boll_lb,BBands_boll,BBands_boll_ub,BBands_boll_lb,atr,ATR_atr
2016-06-15,976.0,1011.330017,975.6669919999999,1009.2000119999999,978.851624,2960616,94.83797833410054,55.253588334774115,53.60941933933421,53.60941933933421,94.83797833410054,52.93830665117113,52.93830665117113,973.7000119999999,35.5,2.154953061532881,68.30380736269544,68.30380736269544,29.16302500000006,29.16302500000006,5.599974999999972,0.0,29.16302500000006,8.852376754203934,8.852376754203934,37.6300050000001,23.644618579785114,37.43928760928393,37.43928760928393,0.0,3.4283362984317463,3.4283362984317463,14.499435830877774,14.499435830877774,44.16714593464167,44.16714593464167,37.68432408848316,37.68432408848316,42.9152098321116,42.9152098321116,43.75655219766973,43.75655219766973,977.5760054143265,942.4765063053169,35.09949910900957,35.92578246722415,-1.6525667164291633,35.09949910900957,35.92578246722415,-1.6525667164291633,949.8568481500002,66.36601895411697,949.8568481500002,1082.5888860582343,817.1248102417663,949.8568481500002,1082.5888860582343,817.1248102417663,23.644618579785114,23.644618579785114
2016-06-16,1006.0,1006.0,985.3330080000001,996.132996,966.177551,2447025,63.17034389162218,57.89250685372347,55.03711517746396,55.03711517746396,63.17034389162218,56.34898573132148,56.34898573132148,1009.2000119999999,-13.067015999999853,1.7679208758747296,63.87179963430219,63.87179963430219,-5.330016999999998,0.0,9.666016000000127,0.0,0.0,7.672059741626083,7.672059741626083,23.867003999999838,23.660507200880563,32.42559289405493,32.42559289405493,0.0,2.971224748592264,2.971224748592264,12.557739034781493,12.557739034781493,44.16714593464166,44.16714593464166,39.536558901671306,39.536558901671306,41.94988099484295,41.94988099484295,43.22905286696652,43.22905286696652,980.4309270609788,946.4517255695665,33.979201491412255,35.53646627205741,-3.114529561290311,33.979201491412255,35.53646627205741,-3.114529561290311,957.4601471000002,62.18745488278681,957.4601471000002,1081.8350568655737,833.0852373344266,957.4601471000002,1081.8350568655737,833.0852373344266,23.660507200880563,23.660507200880563
2016-06-17,996.3330080000001,1001.900024,981.932983,986.8330080000001,957.1572269999999,2653944,40.63202142355157,52.13901171033283,54.07108068842025,54.07108068842025,31.30978373259169,48.002585065078215,48.002585065078215,996.132996,-9.299987999999985,1.5540009687149816,60.845747035752325,60.845747035752325,-4.09997599999997,0.0,-3.400025000000028,3.400025000000028,0.0,6.649118358605149,6.649118358605149,19.967040999999995,23.396627297776824,28.419131843147994,28.419131843147994,3.400025000000028,3.028398120149172,3.028398120149172,12.943737922589099,12.943737922589099,37.413733641319844,37.413733641319844,38.93003739871375,38.93003739871375,41.08706853880604,41.08706853880604,42.69167578305525,42.69167578305525,981.4158625953388,949.4433947015849,31.9724678937539,34.823666596390325,-5.702397405272848,31.9724678937539,34.823666596390325,-5.702397405272848,964.9651489500002,55.55439449393845,964.9651489500002,1076.0739379378772,853.8563599621233,964.9651489500002,1076.0739379378772,853.8563599621233,23.396627297776824,23.396627297776824
2016-06-20,975.599976,1006.669983,973.53302,1004.7000119999999,974.4869380000001,2975367,83.93232435838381,62.736782593016486,56.95964798995232,56.95964798995232,94.05506473239537,63.35341162085059,63.35341162085059,986.8330080000001,17.867003999999838,1.8043479777959568,64.34108720038597,64.34108720038597,4.769958999999972,4.769958999999972,-8.39996300000007,8.39996300000007,0.0,5.762569180927885,5.762569180927885,33.13696300000004,24.092514664763495,23.918504403178513,23.918504403178513,8.39996300000007,3.7446068218500224,3.7446068218500224,15.542615098318056,15.542615098318056,21.22567583147964,21.22567583147964,33.87164837950401,33.87164837950401,39.025519921862596,39.025519921862596,41.589172087652166,41.589172087652166,984.9980394430739,953.5370641168785,31.460975326195467,34.15112834234653,-5.38030603230213,31.460975326195467,34.15112834234653,-5.38030603230213,973.8268005500001,45.73496859744633,973.8268005500001,1065.2967377448929,882.3568633551075,973.8268005500001,1065.2967377448929,882.3568633551075,24.092514664763495,24.092514664763495
2016-06-21,1006.669983,1007.2700199999999,993.6669919999999,996.53302,966.5655519999999,1195078,60.851395151842304,62.10832011262509,58.675872030843244,58.675872030843244,68.17440792008782,64.960410387263,64.960410387263,1004.7000119999999,-8.166991999999937,1.6063837223460622,61.63266400774332,61.63266400774332,0.6000369999999293,0.6000369999999293,20.13397199999997,0.0,0.6000369999999293,5.074231514279155,5.074231514279155,13.603027999999995,23.343116518522056,21.737592365839014,21.737592365839014,0.0,3.245325881424804,3.245325881424804,13.902710372240726,13.902710372240726,21.983208311042596,21.983208311042596,30.47495121708646,30.47495121708646,36.58250029192656,36.58250029192656,40.199894181175054,40.199894181175054,986.7726518432584,956.722372402411,30.050279440847362,33.330958562042,-6.561358242389275,30.050279440847362,33.330958562042,-6.561358242389275,982.2484527500001,30.43789206366626,982.2484527500001,1043.1242368773326,921.3726686226676,982.2484527500001,1043.1242368773326,921.3726686226676,23.343116518522056,23.343116518522056
2016-06-22,997.3330080000001,1002.0,986.7999880000001,994.367004,964.464661,1813926,61.75410973115573,61.99024998546864,59.78066468238504,59.78066468238504,61.75410973115573,63.89164350189391,63.89164350189391,996.53302,-2.1660160000000133,1.557574757461081,60.900458644160786,60.900458644160786,-5.270019999999931,0.0,-6.867003999999838,6.867003999999838,0.0,4.3976672761506395,4.3976672761506395,15.200011999999901,22.761358717926893,19.32075905770523,19.32075905770523,6.867003999999838,3.7282163230897476,3.7282163230897476,16.37958598734001,16.37958598734001,8.23850040287893,8.23850040287893,24.121679555884306,24.121679555884306,33.022265795914485,33.022265795914485,38.19011697623873,38.19011697623873,987.9410137173207,959.5112062759579,28.42980744136287,32.35072833790168,-7.84184179307762,28.42980744136287,32.35072833790168,-7.84184179307762,988.9134521,10.702470889241397,988.9134521,1010.3183938784828,967.5085103215172,988.9134521,1010.3183938784828,967.5085103215172,22.761358717926893,22.761358717926893
2016-06-23,991.400024,1005.2999880000001,982.2670289999999,999.067017,969.023376,2053992,75.6854403177521,66.55531342956311,62.038880931444396,62.038880931444396,67.19191315950982,64.99173338776588,64.99173338776588,994.367004,4.700013000000013,1.6285770521845493,61.95660312985981,61.95660312985981,3.2999880000000985,3.2999880000000985,-4.532959000000233,4.532959000000233,0.0,3.811311612121833,3.811311612121833,23.032959000000233,22.78076206672962,16.73039558974236,16.73039558974236,4.532959000000233,3.83551535165682,3.83551535165682,16.83664198950761,16.83664198950761,0.31652003699881215,0.31652003699881215,17.320205407631306,17.320205407631306,28.535962827833576,28.535962827833576,35.581377602232635,35.581377602232635,989.6527065347444,962.4415996967259,27.21110683801851,31.322804037921276,-8.223394399805535,27.21110683801851,31.322804037921276,-8.223394399805535,989.7284515000001,10.829653885659534,989.7284515000001,1011.3877592713192,968.0691437286811,989.7284515000001,1011.3877592713192,968.0691437286811,22.78076206672962,22.78076206672962
2016-06-24,965.6669919999999,978.6669919999999,934.0,953.7329710000001,925.052551,6840802,26.931848797093483,53.34749188540657,59.141751249431785,59.141751249431785,27.675980815031988,52.55314919685458,52.55314919685458,999.067017,-45.33404599999983,0.9372917854735325,48.38154956840589,48.38154956840589,-26.632996000000162,0.0,-48.267028999999866,48.267028999999866,0.0,3.303136710068816,3.303136710068816,65.06701699999996,25.80169007218587,12.802016847840466,12.802016847840466,48.267028999999866,9.759717409683725,9.759717409683725,37.82588420517718,37.82588420517718,49.42702904300075,49.42702904300075,26.493583589165436,26.493583589165436,27.952425902499822,27.952425902499822,34.445403187549985,34.445403187549985,984.1265933627035,961.7964481324587,22.33014523024474,29.52427227638069,-14.3882540922719,22.33014523024474,29.52427227638069,-14.3882540922719,988.2517486000003,13.452955591881166,988.2517486000003,1015.1576597837626,961.3458374162379,988.2517486000003,1015.1576597837626,961.3458374162379,25.80169007218587,25.80169007218587
2016-06-27,952.632996,979.599976,952.0,977.8330080000001,948.427856,2560092,59.8239334450845,55.50630573863254,57.929936079165365,57.929936079165365,61.47687991195735,55.52772610188883,55.52772610188883,953.7329710000001,24.10003699999993,1.180303327736375,54.1348221011883,54.1348221011883,0.9329840000000331,0.9329840000000331,18.0,0.0,0.9329840000000331,2.987116337711774,2.987116337711774,27.59997599999997,25.930158069831325,11.519853946386704,11.519853946386704,0.0,8.45842170970402,8.45842170970402,32.62001599421427,32.62001599421427,47.802954735077506,47.802954735077506,32.581975345140314,32.581975345140314,29.27515431468282,29.27515431468282,34.21247467799507,34.21247467799507,983.1583494588441,962.9844573254829,20.173892133361164,27.65419624777239,-14.960608228822451,20.173892133361164,27.65419624777239,-14.960608228822451,987.5733978000004,13.62678011649744,987.5733978000004,1014.8269580329953,960.3198375670055,987.5733978000004,1014.8269580329953,960.3198375670055,25.930158069831325,25.930158069831325
2016-06-28,979.132996,994.3330080000001,978.6669919999999,982.7000119999999,953.148499,2342134,68.30297362742871,59.771861701564596,58.543911286631776,58.543911286631776,80.7186871902688,63.92471313134881,63.92471313134881,977.8330080000001,4.867003999999838,1.2331546161305074,55.22029720751054,55.22029720751054,14.733032000000094,14.733032000000094,26.666991999999937,0.0,14.733032000000094,4.553238473324265,4.553238473324265,16.5,25.2564828192738,18.027999012790428,18.027999012790428,0.0,7.330632114343349,7.330632114343349,29.024754423641184,29.024754423641184,23.371119876560254,23.371119876560254,29.95030235411744,29.95030235411744,29.46805375452128,29.46805375452128,33.679703078962994,33.679703078962994,983.08783600352,964.44500068141,18.642835322110045,25.851924062636535,-14.418177481052979,18.642835322110045,25.851924062636535,-14.418177481052979,987.5900482000004,13.620285564984137,987.5900482000004,1014.8306193299687,960.3494770700321,987.5900482000004,1014.8306193299687,960.3494770700321,25.2564828192738,25.2564828192738
2016-06-29,990.7999880000001,995.3330080000001,984.8330080000001,988.7999880000001,959.0650630000001,2000546,76.85834112622855,65.46735484311924,60.85172580546093,60.85172580546093,84.92368681167956,70.92437102479239,70.92437102479239,982.7000119999999,6.099976000000197,1.3044902764072848,56.60645608976028,56.60645608976028,1.0,1.0,6.166016000000127,0.0,1.0,4.079473331144932,4.079473331144932,12.632996000000162,24.354690172864366,16.750257556921092,16.750257556921092,0.0,6.353214473509616,6.353214473509616,26.086205278801998,26.086205278801998,21.794394550465253,21.794394550465253,27.620042981645387,27.620042981645387,28.940050676556737,28.940050676556737,32.92224549396453,32.92224549396453,983.966628619601,966.2492246824368,17.71740393716425,24.22502003753963,-13.01523220075076,17.71740393716425,24.22502003753963,-13.01523220075076,988.1950470000004,13.377675813960163,988.1950470000004,1014.9503986279207,961.4396953720801,988.1950470000004,1014.9503986279207,961.4396953720801,24.354690172864366,24.354690172864366
2016-06-30,992.132996,1003.2700199999999,989.932983,997.6669919999999,967.665466,3960568,91.91132325355183,74.2820109799301,65.32848753028398,65.32848753028398,77.22626662051518,73.02500289003332,73.02500289003332,988.7999880000001,8.867003999999838,1.416161209970543,58.6120331758744,58.6120331758744,7.937011999999868,7.937011999999868,5.099974999999972,0.0,7.937011999999868,4.593811831995204,4.593811831995204,14.470031999999833,23.64855953213657,19.425334662572443,19.425334662572443,0.0,5.506119191155605,5.506119191155605,23.283106033047016,23.283106033047016,9.032807818877497,9.032807818877497,22.309404363711707,22.309404363711707,27.04558030145816,27.04558030145816,31.595640241067514,31.595640241067514,986.0743768344825,968.5766469053232,17.497729929159277,22.879562015861943,-10.763664173405331,17.497729929159277,22.879562015861943,-10.763664173405331,988.8367462000002,13.515022581254922,988.8367462000002,1015.8667913625101,961.8067010374904,988.8367462000002,1015.8667913625101,961.8067010374904,23.64855953213657,23.64855953213657
2016-07-01,1003.2000119999999,1030.0,1000.4699710000001,1028.430054,997.503418,3497924,97.98724871794863,82.18375689260294,70.94691065105695,70.94691065105695,96.52412983357388,80.85804520454684,80.85804520454684,997.6669919999999,30.76306199999999,1.8333930917378962,64.70662673259227,64.70662673259227,26.72998000000007,26.72998000000007,10.536988000000065,0.0,26.72998000000007,7.545300979098958,7.545300979098958,32.33300800000006,24.268945505213548,31.090353626934665,31.090353626934665,0.0,4.771969951232289,4.771969951232289,19.66286483360868,19.66286483360868,22.51579139204731,22.51579139204731,22.36837208609331,22.36837208609331,25.7092350970682,25.7092350970682,30.442231636782832,30.442231636782832,992.5906348665188,973.0105504794687,19.58008438705008,22.219666490098934,-5.279164206097711,19.58008438705008,22.219666490098934,-5.279164206097711,991.5716003500002,15.661515563018552,991.5716003500002,1022.8946314760373,960.248569223963,991.5716003500002,1022.8946314760373,960.248569223963,24.268945505213548,24.268945505213548
2016-07-04,1033.329956,1051.329956,1032.22998,1045.400024,1013.963074,2718052,91.83912728910975,85.40221369143853,75.7653449978508,75.7653449978508,90.34165413985474,84.0192481829828,84.0192481829828,1028.430054,16.969970000000103,2.0812572228604695,67.54571502240066,67.54571502240066,21.32995600000004,21.32995600000004,31.760008999999968,0.0,21.32995600000004,9.383255013207538,9.383255013207538,22.89990200000011,24.17114669646371,38.82006563875734,38.82006563875734,0.0,4.135707280225017,4.135707280225017,17.110099624814577,17.110099624814577,38.81620215430109,38.81620215430109,27.067752105581246,27.067752105581246,26.09738281378621,26.09738281378621,30.02042166821102,30.02042166821102,1000.7151562786034,978.3730896630844,22.342066615519002,22.244146515182965,0.1958402006720732,22.342066615519002,22.244146515182965,0.1958402006720732,994.9016021500001,19.430016382348054,994.9016021500001,1033.7616349146963,956.041569385304,994.9016021500001,1033.7616349146963,956.041569385304,24.17114669646371,24.17114669646371
2016-07-05,1044.199951,1054.670044,1034.670044,1050.72998,1019.13269,2636760,94.35820271639264,88.38754336642323,79.9727444540416,79.9727444540416,92.73051901609081,86.92300512735214,86.92300512735214,1045.400024,5.329956000000038,2.165095224206203,68.40537395677259,68.40537395677259,3.3400879999999233,3.3400879999999233,2.440063999999893,0.0,3.3400879999999233,8.577499399545973,8.577499399545973,20.0,23.873179392504916,35.92943888420205,35.92943888420205,0.0,3.5842796347174093,3.5842796347174093,15.013834461624784,15.013834461624784,41.05665586228105,41.05665586228105,31.06458175035262,31.06458175035262,27.516582509948044,27.516582509948044,30.150941685835434,30.150941685835434,1008.4097445489901,983.7331887601728,24.67655578881738,22.730628369910146,3.8918548378144706,24.67655578881738,22.730628369910146,3.8918548378144706,997.8414520000002,23.065268862902634,997.8414520000002,1043.9719897258055,951.7109142741949,997.8414520000002,1043.9719897258055,951.7109142741949,23.873179392504916,23.873179392504916
2016-07-07,1050.72998,1054.630005,1033.77002,1036.329956,1005.16571,2084571,71.6698785568904,82.81498842991229,80.92015911266516,80.92015911266516,18.2707856804686,64.03893197839096,64.03893197839096,1050.72998,-14.40002400000003,1.7405282030314737,63.510683856716525,63.510683856716525,-0.04003899999997884,0.0,-0.9000240000000304,0.9000240000000304,0.0,7.433832798300712,7.433832798300712,20.85998500000005,23.65793226907915,31.422157751363212,31.422157751363212,0.9000240000000304,3.226378878840567,3.226378878840567,13.637619899087438,13.637619899087438,39.46876522613713,39.46876522613713,33.46577702914819,33.46577702914819,29.216352372576658,29.216352372576658,30.565296124185096,30.565296124185096,1012.7051616979242,987.6294673271411,25.075694370783026,23.199641570084953,3.7521056013961456,25.075694370783026,23.199641570084953,3.7521056013961456,999.2844512500003,24.554062320087844,999.2844512500003,1048.392575890176,950.1763266098246,999.2844512500003,1048.392575890176,950.1763266098246,23.65793226907915,23.65793226907915
2016-07-08,1036.630005,1037.430054,1014.7000119999999,1021.7700199999999,991.04364,1915600,39.298930464539936,68.30963577478818,76.71665133337282,76.71665133337282,17.688272053422473,48.58871200340147,48.58871200340147,1036.329956,-14.559936000000107,1.434273851124196,58.91998759555421,58.91998759555421,-17.199951000000056,0.0,-19.07000800000003,19.07000800000003,0.0,6.442655080865005,6.442655080865005,22.730042000000026,23.591648973340074,27.309049435864264,27.309049435864264,19.07000800000003,5.338862785096633,5.338862785096633,22.630307831088263,22.630307831088263,9.368846258404226,9.368846258404226,26.580939666078486,26.580939666078486,28.463377313577183,28.463377313577183,30.06725154542907,30.06725154542907,1014.09975528358,990.1585304206372,23.941224862942704,23.34795822865656,1.1865332685722905,23.941224862942704,23.34795822865656,1.1865332685722905,1000.6579528500004,25.024370592192874,1000.6579528500004,1050.7066940343861,950.6092116656146,1000.6579528500004,1050.7066940343861,950.6092116656146,23.591648973340074,23.591648973340074
2016-07-11,1038.670044,1047.469971,1036.369995,1039.869995,1008.599304,1815518,62.97213622445956,66.53046925801198,73.32125730825254,73.32125730825254,63.0352802716496,53.404234759484176,53.404234759484176,1021.7700199999999,18.099975000000086,1.6698353973274758,62.54450738794582,62.54450738794582,10.03991700000006,10.03991700000006,21.669983000000116,0.0,10.03991700000006,6.9222900080277245,6.9222900080277245,25.699951000000056,23.742253409247105,29.15599412030384,29.15599412030384,0.0,4.627014406906454,4.627014406906454,19.48852253891086,19.48852253891086,19.873712897837333,19.873712897837333,24.664589160866726,24.664589160866726,27.378009269945622,27.378009269945622,29.391918721858275,29.391918721858275,1018.0644075493791,993.8410408018555,24.22336674752364,23.523039932430027,1.4006536301872288,24.22336674752364,23.523039932430027,1.4006536301872288,1003.0614532000005,26.399509342343674,1003.0614532000005,1055.860471884688,950.2624345153132,1003.0614532000005,1055.860471884688,950.2624345153132,23.742253409247105,23.742253409247105
2016-07-12,1045.199951,1047.829956,1031.300049,1045.329956,1013.8950199999999,2383048,76.63227289885604,69.89773713829334,72.18008391826613,72.18008391826613,92.45395645703479,66.42080865866771,66.42080865866771,1039.869995,5.459961000000021,1.7463599228083313,63.588166587523055,63.588166587523055,0.3599850000000515,0.3599850000000515,-5.069946000000073,5.069946000000073,0.0,5.999317999266753,5.999317999266753,16.529907000000094,23.227049487820114,25.829014582384634,25.829014582384634,5.069946000000073,4.6860719531443635,4.6860719531443635,20.175063369980172,20.175063369980172,12.290108755703958,12.290108755703958,21.12902333082022,21.12902333082022,25.592584715909794,25.592584715909794,28.359056763852852,28.359056763852852,1022.2591073125658,997.6552068305928,24.603900481973028,23.739212042338686,1.7293768792686848,24.603900481973028,23.739212042338686,1.7293768792686848,1006.4563018500006,27.28124058940848,1006.4563018500006,1061.0187830288176,951.8938206711837,1006.4563018500006,1061.0187830288176,951.8938206711837,23.227049487820114,23.227049487820114
2016-07-13,1045.400024,1046.530029,1028.72998,1034.27002,1003.167725,2036055,49.01079747246635,62.935423916351006,69.09853058429442,69.09853058429442,29.005481472855628,53.94903293006368,53.94903293006368,1045.329956,-11.059936000000107,1.4965352374451677,59.94448686318759,59.94448686318759,-1.2999270000000251,0.0,-2.570068999999876,2.570068999999876,0.0,5.199408926921352,5.199408926921352,17.800048999999944,22.83938121818214,22.76510417358492,22.76510417358492,2.570068999999876,4.403938224021018,4.403938224021018,19.282213392520017,19.282213392520017,8.283265099109487,8.283265099109487,17.45880669318858,17.45880669318858,23.268648137989445,23.268648137989445,26.996525465629148,26.996525465629148,1024.1069400342883,1000.3675286699779,23.7394113643104,23.739251906733028,0.0003189151547431379,23.7394113643104,23.739251906733028,0.0003189151547431379,1009.4848022500006,26.811474147207417,1009.4848022500006,1063.1077505444155,955.8618539555857,1009.4848022500006,1063.1077505444155,955.8618539555857,22.83938121818214,22.83938121818214
2016-07-14,1039.300049,1047.300049,1028.670044,1042.969971,1011.606018,1909636,85.33053662873672,70.40046148714623,69.53250755191169,69.53250755191169,74.63461731974536,60.84422772662424,60.84422772662424,1034.27002,8.699951000000056,1.6177206844179823,61.798827279300134,61.798827279300134,0.7700199999999313,0.7700199999999313,-0.059936000000107015,0.059936000000107015,0.7700199999999313,4.608823732968934,4.608823732968934,18.630004999999983,22.538693210568173,20.448495793038706,20.448495793038706,0.0,3.816746457143225,3.816746457143225,16.93419588032544,16.93419588032544,9.400874456606529,9.400874456606529,15.156540339879424,15.156540339879424,20.950903052815153,20.950903052815153,25.516527287472133,25.516527287472133,1027.008944799013,1003.5233873699981,23.48555742901499,23.68851301118941,-0.40591116434884356,23.48555742901499,23.68851301118941,-0.40591116434884356,1011.1733002000004,27.836366489263735,1011.1733002000004,1066.846033178528,955.5005672214729,1011.1733002000004,1066.846033178528,955.5005672214729,22.538693210568173,22.538693210568173
2016-07-15,1044.069946,1063.329956,1038.099976,1057.22998,1025.4372560000002,2428458,82.40048618703949,74.40046972044398,71.15516160808912,71.15516160808912,82.40048618703949,68.02964721342931,68.02964721342931,1042.969971,14.260009000000082,1.8316341606859168,64.6847034873401,64.6847034873401,16.029907000000094,16.029907000000094,9.429932000000008,0.0,16.029907000000094,6.131634843499648,6.131634843499648,25.22998000000007,22.730938832454,26.97484203663965,26.97484203663965,0.0,3.3078469267638018,3.3078469267638018,14.55217908571835,14.55217908571835,29.91464982358916,29.91464982358916,19.373143049510777,19.373143049510777,20.500114480442477,20.500114480442477,24.748604240729637,24.748604240729637,1031.6583348309769,1007.5017961664109,24.156538664565915,23.782118141864725,0.7488410454023793,24.156538664565915,23.782118141864725,0.7488410454023793,1014.2281494000005,29.407095114367728,1014.2281494000005,1073.0423396287358,955.413959171265,1014.2281494000005,1073.0423396287358,955.413959171265,22.730938832454,22.730938832454
2016-07-18,1058.670044,1069.099976,1043.329956,1049.599976,1018.036682,1855422,51.7684076243314,66.85644902173978,69.72225741263932,69.72225741263932,51.7684076243314,62.60923401706334,62.60923401706334,1057.22998,-7.630004000000099,1.6306389922536455,61.986422198383494,61.986422198383494,5.770019999999931,5.770019999999931,5.229980000000069,0.0,5.770019999999931,6.083419530806364,6.083419530806364,25.77001999999993,22.948027436922352,26.509553152348136,26.509553152348136,0.0,2.8668006677886497,2.8668006677886497,12.492579920730334,12.492579920730334,35.93899135043239,35.93899135043239,24.10624256405981,24.10624256405981,21.53043679004743,21.53043679004743,24.6683090295908,24.6683090295908,1034.4185873190427,1010.6202834103233,23.79830390871939,23.785355295235657,0.02589722696746577,23.79830390871939,23.785355295235657,0.02589722696746577,1017.3664978000004,29.67761459181226,1017.3664978000004,1076.7217269836249,958.0112686163759,1017.3664978000004,1076.7217269836249,958.0112686163759,22.948027436922352,22.948027436922352
2016-07-19,1048.0,1055.670044,1041.069946,1048.530029,1016.9989619999999,1926168,49.121984672148464,60.944960905209335,66.79649191016266,66.79649191016266,33.645332258064656,52.95460009739711,52.95460009739711,1049.599976,-1.0699469999999565,1.6040569195589336,61.59838164484605,61.59838164484605,-13.429932000000008,0.0,-2.2600099999999657,2.2600099999999657,0.0,5.272296923394248,5.272296923394248,14.600097999999889,22.35171774105952,23.587882526402776,23.587882526402776,2.2600099999999657,2.7858952450872074,2.7858952450872074,12.463897752115896,12.463897752115896,30.855576862913114,30.855576862913114,26.034623792303613,26.034623792303613,22.81734736212062,22.81734736212062,24.83909837782418,24.83909837782418,1036.5895783472308,1013.4284990555325,23.161079291698343,23.660500094528185,-0.9988416056596847,23.161079291698343,23.660500094528185,-0.9988416056596847,1019.5579986500004,30.30470490149187,1019.5579986500004,1080.167408452984,958.9485888470167,1019.5579986500004,1080.167408452984,958.9485888470167,22.35171774105952,22.35171774105952
2016-07-20,1048.670044,1057.329956,1045.699951,1047.22998,1015.737976,1790912,45.90642398310267,55.93211526450711,63.17503302827747,63.17503302827747,21.976551577005157,42.62858392393312,42.62858392393312,1048.530029,-1.3000489999999445,1.570555255585758,61.09789906958729,61.09789906958729,1.6599120000000767,1.6599120000000767,4.630004999999983,0.0,1.6599120000000767,4.790645598574366,4.790645598574366,11.630004999999983,21.585846504952453,22.193457168683402,22.193457168683402,0.0,2.4144425444306865,2.4144425444306865,11.18530396237525,11.18530396237525,32.979514018167556,32.979514018167556,28.018878142550456,28.018878142550456,24.303499013672003,24.303499013672003,25.23657085430875,25.23657085430875,1038.22656321711,1015.9323837414338,22.294179475676174,23.387235970757764,-2.1861129901631813,22.294179475676174,23.387235970757764,-2.1861129901631813,1022.0928466500005,30.397547915739032,1022.0928466500005,1082.8879424814786,961.2977508185224,1022.0928466500005,1082.8879424814786,961.2977508185224,21.585846504952453,21.585846504952453
2016-07-21,1050.0,1050.0,1034.670044,1038.369995,1007.144409,1678212,10.74632096281821,40.870183830610806,55.74008329572192,55.74008329572192,16.328179032646037,33.86178229350409,33.86178229350409,1047.22998,-8.859985000000052,1.361808142413439,57.65955828325077,57.65955828325077,-7.329956000000038,0.0,-11.029907000000094,11.029907000000094,0.0,4.151892850143131,4.151892850143131,15.329956000000038,21.138978430531278,19.640934228621486,19.640934228621486,11.029907000000094,3.563171142021841,3.563171142021841,16.855928746658403,16.855928746658403,7.630807841894321,7.630807841894321,22.193715199505846,22.193715199505846,23.70070363819596,23.70070363819596,24.856213892523392,24.856213892523392,1038.2486296452494,1017.5944728325238,20.654156812725546,22.84062013915129,-4.37292665285149,20.654156812725546,22.84062013915129,-4.37292665285149,1024.2929962000005,29.87308021879392,1024.2929962000005,1084.0391566375883,964.5468357624127,1024.2929962000005,1084.0391566375883,964.5468357624127,21.138978430531278,21.138978430531278
2016-07-22,1040.069946,1051.930054,1035.030029,1049.329956,1017.774719,1877206,42.57897459687133,41.439780752697644,50.973315781380485,50.973315781380485,64.69536157068936,44.13964205256585,44.13964205256585,1038.369995,10.959961000000021,1.5388712015381103,60.6124170696735,60.6124170696735,1.9300539999999273,1.9300539999999273,0.3599850000000515,0.0,1.9300539999999273,3.8556476693383677,3.8556476693383677,16.900024999999914,20.836184243616884,18.504576578216504,18.504576578216504,0.0,3.088081655158947,3.088081655158947,14.820763816700138,14.820763816700138,11.054088924109788,11.054088924109788,19.01096483510697,19.01096483510697,22.36077826588482,22.36077826588482,24.12555775205134,24.12555775205134,1039.9534490846077,1019.9453067412211,20.008142343386567,22.27412457999832,-4.531964473223503,20.008142343386567,22.27412457999832,-4.531964473223503,1026.8061431500005,29.753194159348205,1026.8061431500005,1086.312531468697,967.2997548313041,1026.8061431500005,1086.312531468697,967.2997548313041,20.836184243616884,20.836184243616884
2016-07-25,1048.0,1059.199951,1042.0,1057.27002,1025.476074,2209774,92.13233462320049,58.33729870953192,53.427976757430955,53.427976757430955,92.13233462320049,60.137206242777395,60.137206242777395,1049.329956,7.940063999999893,1.6770138063886144,62.64494424296469,62.64494424296469,7.269897000000128,7.269897000000128,6.969970999999987,0.0,7.269897000000128,4.310880914472946,4.310880914472946,17.199951000000056,20.576443899261957,20.950563350878966,20.950563350878966,0.0,2.676337433524701,2.676337433524701,13.006802568157546,13.006802568157546,23.3933362253759,23.3933362253759,20.26307094661238,20.26307094661238,21.76143331752127,21.76143331752127,23.642746896575368,23.642746896575368,1042.6175369179641,1022.7101628001885,19.90737411777559,21.800774487553756,-3.786800739556334,19.90737411777559,21.800774487553756,-3.786800739556334,1031.9829956000005,24.997012421361877,1031.9829956000005,1081.9770204427243,981.9889707572768,1031.9829956000005,1081.9770204427243,981.9889707572768,20.576443899261957,20.576443899261957
